,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top,Bike index,BikeStyle,Wheel diameter rear,Wheel diameter front,Teeth on chainring,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: True,frame_size,RIM_STYLE front,RIM_STYLE rear,Fork type
904,348.3528159015619,342.0,751.053786194432,271.9999999999999,1370.353786194432,342.0,1139.4200189304308,957.0496923805016,587.0824247205428,808.3261570332801,575.5516968876578,846.0414683584994,1174.5461275513896,848.9426461527472,1218.3793436059334,714.0378787202314,1263.0573660488003,997.2219016492448,1321.5070989115004,451.2522479886418,574.1689048371762,1045.0692280991077,574.1689048371762,850.5643773576364,908,ROAD,684.0,684.0,48,0,0,XS,spoked,spoked,0
905,339.07619974059673,337.0,719.3610858861032,292.0,1244.3610858861032,337.0,1109.4555771725034,843.3013402507564,626.4576761856575,678.9705510658818,601.5351033194127,782.780538095713,1123.6471239443172,762.8170790515147,1130.21797066547,725.5519555023445,1187.2373231030235,921.0830861812764,1216.908019887592,433.5250756593168,597.9694966810323,945.0208232672386,597.9694966810323,797.6323586067917,909,POLO,674.0,674.0,42,0,0,M,spoked,spoked,0
906,342.8450066283695,337.0,736.9199919983997,267.0000000000001,1326.7199919983996,337.0,1122.7997127706583,908.4703932832524,561.7452888623011,775.7442783414903,554.8520044388846,795.7638299468896,1156.4414883637064,798.4331034942762,1180.5158135726474,719.6895338463719,1220.614472844039,929.261562365028,1279.162947414936,439.3806893504197,547.6672238124544,927.4482879394068,547.6672238124544,816.6299479958827,910,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
907,341.02803842716725,337.0,774.6928146542963,292.00000000000006,1369.6928146542962,337.0,1156.0470285969618,935.558981233244,601.8896967116842,793.8566948252314,593.0606663168783,819.4980609371577,1191.5304128498035,819.4980609371577,1222.475224698212,718.2821420742915,1225.3657934088712,945.3010983004486,1327.332774798928,434.8775692582663,585.4400464683509,952.4324845995932,585.4400464683509,841.6299479958827,911,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
908,340.8764781767363,337.0,736.9199919983996,267.0,1321.2199919983996,337.0,1123.4178671253496,855.0713824983874,600.7423861390918,741.9077496014247,593.6664918507344,766.5843255457338,1150.0740023804126,767.8830927006975,1165.1627751394524,718.5299408120794,1222.444673999507,868.9886925943939,1275.5786927542467,423.94904321651256,586.1463583665011,938.5064939725618,586.1463583665011,792.8101476782606,912,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
909,362.093105986261,337.0,844.6183698369016,247.00000000000003,1634.018369836902,199.99999999999997,1083.4682286555444,787.6010794896955,730.7519394111528,502.7481900494379,678.6260246014027,619.824911585535,1167.0466738518874,687.9961671635156,1227.9797454868092,615.3789601347972,1153.4682286555446,908.8446360195168,1476.1939401373893,353.53581943081446,669.7216133143075,901.35473574146,669.7216133143075,639.8245467863184,913,OTHER,674.0,400.0,61,0,0,M,spoked,spoked,1
910,342.7032881581871,335.0,733.9047505357639,265.00000000000006,1318.904750535764,337.0,1152.1067540546544,811.3385914241277,652.9006501926883,646.0943294652469,627.1777117350715,767.1112402372122,1168.1226987394452,758.952796814383,1185.5827040105694,701.8436928545792,1152.1067540546544,811.3385914241277,1287.937680515441,459.6667407242834,626.6223180738,972.7428803387186,626.6223180738,769.7241619786437,914,TIMETRIAL,670.0,674.0,52,0,0,S,spoked,disc,2
911,376.36890894971856,372.5,806.060837714847,297.5,1446.0608377148471,372.5,1193.540331974374,923.9099204038048,729.0252190898959,621.2058292399716,723.7881051875793,634.1681410094393,1228.2292805267766,828.6028175514554,1240.4958092203249,794.9008069508392,1263.540331974374,923.9099204038048,1385.177878081926,488.2056882158803,712.638565327121,931.246935330686,712.638565327121,661.7642205397009,915,MTB,745.0,745.0,36,0,0,S,spoked,spoked,0
912,293.48573354302414,290.0,632.2634803773257,295.0,1181.6634803773256,290.0,938.5093237474724,807.973489103572,562.5211197560501,491.946350830638,554.6635101965619,514.1355557156966,966.7187146368642,732.5240459002216,978.5080568171152,700.9920179056645,977.0545418758176,818.6630241467022,1119.3113906987194,384.4731521006515,545.3735549187751,604.8337679984103,545.3735549187751,540.369580131294,916,DIRT_JUMP,580.0,580.0,32,0,0,M,spoked,spoked,1
913,337.2649966299709,337.0,714.326118894518,292.0,1269.726118894518,337.0,1119.0050550438102,840.4935969445066,631.6910132229631,680.767606242331,606.9938898869485,796.9584363064479,1137.4306682557935,749.9288146138292,1148.406053617594,695.9830720840605,1217.9066413800022,825.7126558315455,1215.539541676028,475.17681419905625,593.7373382202176,992.8714241927452,593.7373382202176,859.3256084256072,917,TRACK,674.0,674.0,52,0,0,L,spoked,spoked,0
914,361.51718896164647,355.0,771.3832369344376,299.9999999999999,1373.6832369344374,355.0,1141.9194340505146,888.4132366697847,619.5872952577361,796.5021533085054,610.0330428319078,827.7527048731841,1162.294128859479,829.2408263762641,1186.8893924806257,757.8109942284271,1226.7722477929003,973.2660504121704,1334.944457436857,471.23012160898026,605.1991599700341,1070.1605292689048,605.1991599700341,843.5636232893892,918,MTB,710.0,710.0,32,1,1,S,spoked,spoked,0
915,340.79488528730803,337.0,736.9199919983996,267.00000000000006,1316.9199919983996,337.0,1128.1449168596089,856.5800884024416,609.9102817323743,695.777595977808,604.6376737580073,713.5776221887746,1145.5726682108498,801.3063227999666,1172.8325407844618,714.849052632415,1237.4378209840334,869.0324419169112,1266.463165649337,438.078720269417,594.2306828191489,904.2262271519576,594.2306828191489,748.7110347977801,919,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
916,344.6448582729072,342.5,732.1148047751778,292.5,1340.714804775178,342.5,1148.0259833003734,933.276752362118,626.4227300006676,686.9481930158413,580.8794323244493,856.9180938877209,1171.8555272644844,850.1732565515351,1205.121204186618,734.1620543691412,1237.8067478237572,939.5548349990892,1304.1867172050097,444.09854976928136,569.0588063605898,984.6048377602796,569.0588063605898,901.033270562113,920,CYCLOCROSS,685.0,685.0,53,1,0,M,spoked,spoked,0
917,385.91050349313423,381.0,880.5998398718718,401.00000000000006,1652.9998398718717,381.0,1301.4669959046012,1145.1110575764872,940.1845128407456,440.6603228137798,772.3812572407803,855.9879547097083,1345.0402169719955,1037.2635509515778,1399.7385157587246,901.8805107203082,1415.5937778600196,1108.0290182514937,1604.3578655745605,532.4454348349793,766.818718381113,1064.9740904505504,766.818718381113,869.7557215128883,921,OTHER,762.0,762.0,52,0,0,XL,spoked,spoked,1
918,342.97706732941725,337.0,734.460689880144,291.99999999999994,1314.160689880144,337.0,1117.7115906009942,898.5397650248532,590.3321210160449,794.6360528267784,586.0272975127432,809.6487564903786,1144.471040659277,811.013547732524,1167.837519823834,734.5852381723778,1205.744874667037,917.2518171984516,1262.379462268414,468.34319927699954,578.119181660742,980.7392189670386,578.119181660742,837.2276339362145,922,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
919,343.40341735336904,335.0,769.539986652552,315.0,1349.539986652552,335.0,1128.9402569074166,996.7183713039263,662.2959526389229,645.0631979440092,656.1486766749961,663.9825679766599,1157.1380855192754,909.9343784011196,1177.9442503202586,845.8995875213786,1171.7378001406985,1010.624136050799,1303.5039990305386,466.9377120698014,641.2979339869488,836.5384276365952,641.2979339869488,709.6884542624887,923,DIRT_JUMP,670.0,670.0,32,0,0,L,spoked,spoked,1
920,341.0506627724108,337.0,711.5726717207224,295.0,1250.3726717207223,337.0,1094.3982251179511,855.6362615142663,591.376525961642,714.1737748142244,563.7469112352568,810.5296922887796,1119.0497092132846,760.3160451541521,1129.9299820736453,718.2451516089238,1193.0267852716745,872.1410221003341,1206.075376319928,446.784318130757,561.1022391802226,983.7473445495856,561.1022391802226,819.7527598127283,924,TRACK,674.0,674.0,53,0,0,M,spoked,spoked,0
921,339.1670541734482,335.0,763.653706387802,300.9999999999998,1313.653706387802,335.0,1139.4751220646365,954.2164612880728,686.933152124855,568.5563690760816,684.1308330804723,578.3292169877125,1162.3888210177663,874.3068965971057,1179.2027352840628,815.6698091273201,1182.731898381861,966.6201422998377,1297.200069751221,426.51941408974665,674.0715657472773,674.4121730178972,674.0715657472773,613.4100511799535,925,DIRT_JUMP,670.0,670.0,30,0,0,L,spoked,spoked,0
922,339.2662461318734,335.0,764.5355411998158,315.01953838918405,1343.735541199816,335.0,1114.766127112592,978.9240656986428,645.6957094177601,683.5743511203531,641.5476753722711,696.438538892357,1139.484528822261,902.2655432444204,1159.763806377985,839.3739585812899,1157.594672101358,992.7340524526286,1296.181266365151,450.627231611521,630.1183367943547,795.0876177030482,630.1183367943547,731.8840429465047,926,DIRT_JUMP,670.0,670.0,30,0,0,L,spoked,spoked,1
923,339.4516890213612,335.0,809.8947251760121,345.0,1394.894725176012,335.0,1113.296696472926,1023.55563835072,766.8688423979285,451.4927968206656,664.3318835685516,705.2806756085441,1153.222942044481,919.5442126179828,1167.5963904502407,882.1000993541975,1155.3078156652998,1039.6821960802586,1344.2020615996023,449.4125683060109,631.9565933034539,867.2779041590974,631.9565933034539,785.412330919224,927,DIRT_JUMP,670.0,670.0,38,0,0,XL,spoked,spoked,1
924,341.0506627724108,337.0,735.670015198448,304.4082988834694,1285.570015198448,337.0,1081.1483936194113,912.4212536508649,626.1204258505313,597.4609733661716,616.9886001800654,621.8892341343686,1109.8371624947165,837.6722042534429,1132.2344144499234,779.3158035294166,1111.70820846017,927.3241968802593,1266.6460345989665,437.3201527746573,606.2173356403725,752.5816138512272,606.2173356403725,650.7031064611087,928,DIRT_JUMP,674.0,674.0,36,0,0,XL,spoked,spoked,0
925,339.1457774798929,337.0,735.8087446575673,306.1522256126101,1330.0087446575674,337.0,1067.5807640750672,907.3250670241288,608.3164751651834,642.7075893233514,597.580680681192,671.0480466049539,1096.482909525192,832.9935167855397,1118.5220037145846,776.3126022223347,1098.0751074299017,922.3615235002228,1278.3939901697947,432.995308310992,587.7325111108876,753.5941863509547,587.7325111108876,697.045342792523,929,DIRT_JUMP,674.0,674.0,36,0,0,XL,spoked,spoked,1
926,342.7497283199306,337.0,756.1956583744636,267.0,1356.1956583744636,337.0,1137.457400565095,884.5059769615302,646.9665176533928,613.4305749775481,644.8967685164208,619.9949805825643,1167.536786116335,794.6081696759934,1186.4259928767983,738.1542814728547,1224.970693400886,905.5160597085616,1296.7651597478812,445.036296457292,630.891551721033,950.3771166489634,630.891551721033,664.4138533767862,930,OTHER,674.0,674.0,31,0,0,L,spoked,spoked,0
927,339.2330853289934,337.0,735.9047505357639,267.0,1315.704750535764,337.0,1112.9775633573588,858.05324343176,602.9540240122802,730.6542839971398,585.6370068386552,791.0458998126807,1134.3225348758092,788.2369874491673,1153.644875424539,725.0364592701127,1222.1576400379042,871.4588712063263,1269.6853057428507,454.53080678911874,579.0395313403097,1020.1017077589182,579.0395313403097,814.0540311584972,931,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
928,371.7007717492985,365.00000000000006,794.8837052040935,355.0,1494.8837052040935,365.00000000000006,1248.7763096351732,975.3250701590272,719.3252813108996,618.5035388389784,712.3055688296976,642.9841855375329,1279.0888047969668,884.730571685758,1304.6860229335923,808.2285507527754,1297.394805655057,986.9973383518222,1430.166627689429,495.1742282507015,705.8252755396211,752.301760970623,705.8252755396211,665.5836539576708,932,MTB,730.0,730.0,25,0,0,L,spoked,spoked,1
929,367.44707127734654,365.0,794.8837052040935,354.99999999999994,1494.8837052040935,365.0,1249.6806633733236,966.0350505763346,720.488834570619,614.4457463948547,714.3104637758843,635.9922859438178,1276.6887027908176,885.3165292961032,1301.4065471949866,811.4426794139446,1298.2991593932077,977.7073187691298,1421.4049635379909,508.81910138790846,705.8252755396211,752.292222962838,705.8252755396211,665.5836539576708,933,MTB,730.0,730.0,25,0,0,L,spoked,spoked,1
930,343.1152334720296,337.0,762.7933771208753,277.0000000000001,1369.7933771208754,337.0,1157.1813453536752,907.6252889505314,604.4351089607725,811.6085538080407,597.4036591181977,835.3463306553614,1185.6568839191632,819.9865926953304,1216.508368889067,725.0354853060475,1255.344063698442,926.706188488186,1330.511211280629,465.5367545076281,592.3841702985219,1003.2640585615372,592.3841702985219,852.2918409209159,934,OTHER,674.0,674.0,46,0,0,XS,spoked,spoked,0
931,339.1457774798929,337.0,734.460689880144,292.00000000000006,1314.160689880144,337.0,1103.34372207328,888.5024575513851,592.4904781734602,787.1089669010403,588.2337425109015,801.9539683342607,1129.3916531695368,803.3035139190989,1153.3223076656393,725.0298699984826,1191.3770061393227,907.2145097249836,1293.4520777479895,444.2888739946381,578.119181660742,980.7553793637844,578.119181660742,837.2276339362145,935,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
932,342.9434958436307,337.0,734.460689880144,292.0,1314.160689880144,337.0,1109.540889687711,895.3857560098853,591.2227862820412,791.5299339135152,586.9421417469674,806.45831549408,1136.3138217430094,807.8154410923132,1160.378887913433,729.1021563947893,1197.5741737537537,914.0978081834836,1255.2890361716468,456.2484834868568,578.119181660742,980.7473445495856,578.119181660742,837.2276339362144,936,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
933,341.0506627724108,337.0,734.460689880144,292.0,1314.160689880144,337.0,1109.540889687711,891.6000898674454,592.3902347916068,787.4585571188156,587.7204407533444,803.7440642976137,1135.1564274535062,807.8154410923132,1158.806578689957,730.4592819930225,1197.5741737537537,910.3121420410436,1268.5388676701864,442.99865198831714,578.119181660742,980.7473445495856,578.119181660742,837.2276339362144,937,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
934,344.83632891485064,337.0,734.460689880144,292.0,1314.160689880144,337.0,1111.4337227589306,895.3857560098853,592.0010852884183,788.8156827170488,585.7746932374018,810.5296922887796,1137.7917398802565,809.1725666905463,1161.85680605068,730.4592819930225,1199.4670068249732,914.0978081834836,1262.8603684565264,452.46281734441686,578.119181660742,980.7473445495856,578.119181660742,837.2276339362144,938,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
935,371.7800520586845,365.0,794.8837052040935,355.0,1494.8837052040935,365.0,1254.914221486039,965.2721249408424,718.1147712610473,622.7250890712481,713.6755422960656,638.2065202832421,1279.914606884145,890.5538490387448,1305.814678997778,813.1466929787748,1303.5327175059228,976.9443931336376,1438.4506625650736,485.91812588736383,705.8252755396211,752.282572105931,705.8252755396211,665.5836539576708,939,MTB,730.0,730.0,25,0,0,L,spoked,spoked,1
936,341.2663274964507,337.0,721.1800000000001,337.0,1316.18,337.0,1082.8896119261717,937.0769048745858,656.9123644410291,561.1278805198588,648.1396013250422,591.7221413229458,1113.6901851677633,839.3899668717463,1126.0926137964418,800.0544886963486,1117.0599721753692,944.6522913624194,1266.301822053952,412.7572172266919,642.4028437075017,709.4156553754722,642.4028437075017,611.7285926991715,940,DIRT_JUMP,674.0,674.0,23,0,0,M,spoked,spoked,1
937,262.5927790563868,255.0,610.0,255.0,1150.0,255.0,1031.0407077100117,739.1772151898734,535.6023361769015,471.0665045487114,526.0941145672231,498.6803851748921,1052.8486315397893,657.7889354495517,1069.0562211887907,597.3013874112513,1080.2810953606229,747.85962407322,1124.574942462601,370.5422899884926,520.4362007088362,593.9928437174801,520.4362007088362,515.112160147372,941,BMX,510.0,510.0,25,0,0,M,spoked,spoked,0
938,345.3026660318972,337.0,735.9453616724977,267.00000000000006,1320.9453616724977,337.0,1119.4159723875266,974.741014044275,605.4289854095115,722.1646957373132,602.542831857775,732.2299093207815,1143.8317161895638,880.3323377632457,1162.0530047504426,809.8758426789667,1218.0445325412495,991.2457746303428,1265.8156391335397,481.3941918590811,593.4408487151092,955.6617367696448,593.4408487151092,763.9722968001108,942,ROAD,674.0,674.0,53,0,1,M,trispoke,trispoke,1
939,341.07354270221435,337.0,724.6916320995334,295.0,1246.7916320995334,337.0,1091.062245820154,864.2763217352012,627.0005462012402,686.8175446972863,594.3336014298488,817.8375039432514,1115.231128478593,767.340227983869,1127.8215134425668,716.8429520244866,1189.8310798796674,879.9197682392243,1209.0807727067331,437.8868052417534,590.1588659565581,990.2256527494916,590.1588659565581,834.5814533820817,943,TRACK,674.0,674.0,53,0,0,M,spoked,spoked,0
940,345.25354945575026,337.0,730.55,337.0,1345.55,337.0,1126.7490534784667,937.0769048745858,705.5509231506841,424.1821416869927,647.9013369599138,625.2301412501366,1160.7650711793456,829.1918799373839,1172.7081505995543,791.3132713240379,1156.0379336920648,943.5700932927292,1310.1612636062473,420.7316611452911,644.0274340090439,758.4400018683265,644.0274340090439,638.7400463550382,944,OTHER,674.0,674.0,26,0,0,M,spoked,spoked,1
941,368.2441221709514,362.0,841.0615826801394,332.0,1470.3615826801392,362.0,1298.8967259942867,948.629312239068,712.6024652197501,828.7145516432214,702.6467770400022,867.2103414965813,1317.7590972736634,870.0618814857193,1338.6392198264791,783.089911817017,1397.7983123304782,963.410253352029,1434.1197539002414,477.3372885080201,692.8366202799099,1025.6186895972385,692.8366202799099,905.1434031038395,945,ROAD,724.0,724.0,53,0,0,M,spoked,spoked,0
